2705,2711,3158,140,Gl 22.2,,,0.574374,-52.37309,25.4842,227.8,38.21,34.8,5.57,3.539,F3IV-V,0.472,15.383147,2.330868,-20.183809,0.00002096,0.00003164,-0.00002531,0.150370869,-0.91408286,1.10441E-06,1.85247E-07,,,Phe,1,2705,,3.345029868,,,
2706,2712,3079,,Wo 9016,,,0.574888,47.915542,45.208,397.41,59.85,-10.5,7.38,4.104,F8,0.549,29.956923,4.543288,33.551394,-0.0000298,0.00008357,0.00000082,0.15050543,0.836283971,1.9267E-06,2.90161E-07,,,Cas,1,2706,,1.987925021,,,
2756,2762,3196,142,Gl 23A,13    Cet,,0.587466,-3.592846,21.254,407.68,-36.47,11.2,5.2,3.563,F8V...,0.567,20.961944,3.249574,-1.331907,0.00000463,0.00004322,-0.00000447,0.153798322,-0.062707,1.97649E-06,-1.76812E-07,,13,Cet,1,2756,Gl  23,3.271899836,BU,5.21,5.19
2796,2802,3302,147,NN 3041,Lam2Phe,,0.594767,-48.000907,34.8189,47.14,-101.4,7.6,5.51,2.801,F6V,0.461,23.016158,3.613111,-25.875905,-0.00000866,0.00000669,-0.00001723,0.155709719,-0.837773865,2.28541E-07,-4.91601E-07,Lam-2,,Phe,1,2796,,6.60085207,,,
2843,2848,3359,,Gl 24B,,,0.601192,-49.128132,44.2282,387.53,-133.01,4.7,8.4,5.172,K0V,0.78,28.583846,4.536632,-33.444284,-0.00003121,0.00007918,-0.0000223,0.157391574,-0.857447654,1.8788E-06,-6.44851E-07,,,Phe,2,2883,Gl  24,0.74336139,,,
2867,2873,3335,,NN 3043,,,0.606752,8.874125,99.4036,-1.48,-25.13,0,7.85,2.863,G5,0.817,96.97722,15.535444,15.334417,0.00000196,-0.00000041,-0.00001196,0.158847189,0.154882702,-7.17524E-09,-1.21834E-07,,,Psc,1,2867,,6.234476611,,,
2883,2888,3405,,Gl 24A,,,0.610516,-49.132323,43.6681,385.2,-132.44,-3,6.79,3.589,G0/G1V,0.639,28.208416,4.547667,-33.022789,-0.00003589,0.00007681,-0.00001602,0.159832716,-0.857520804,1.8675E-06,-6.42087E-07,,,Phe,1,2883,Gl  24,3.194478724,,,
2935,2941,3443,159,Gl 25A,,,0.622393,-24.767267,15.4012,1422.09,-17.15,18.6,5.57,4.632,K1V+...,0.715,13.799451,2.268712,-6.452147,-0.0000007,0.00010748,-0.00000913,0.162942237,-0.432270358,6.89449E-06,-8.31455E-08,,,Cet,1,2935,Gl  25,1.222362449,,,
3002,3008,,,NN 3044,,,0.637589,52.332093,23.6967,-73.96,-136.51,0,10.48,8.607,M0,1.424,14.279408,2.40588,18.7575,0.00001365,-0.00000632,-0.00000958,0.166920291,0.913367325,-3.58568E-07,-6.61819E-07,,,Cas,1,3002,,0.031419553,,10.558,10.428
3087,3093,3651,166,Gl 27,54    Psc,,0.656063,21.250472,11.0595,-461.07,-370.88,-32.9,5.88,5.661,K0V,0.85,10.155576,1.761632,4.008362,-0.00001957,-0.00002848,-0.00003073,0.17175681,0.370890711,-2.23533E-06,-1.79808E-06,,54,Psc,1,3087,,0.473805393,,,
3137,3143,,,Gl 27.1,,,0.666309,-44.253218,23.9866,482.8,-222.01,0,11.41,9.51,M4,1.476,16.91995,2.981951,-16.738586,-0.00002748,0.00005216,-0.00001849,0.174439264,-0.772364363,2.34068E-06,-1.07633E-06,,,Phe,1,3137,,0.013677288,,11.479,11.329
